,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,La Selle Thrush,Turdus swalesi,passeriformes,turdidae,turdus,"(Wetmore, 1927)",3.72 years,"2,100 metres",Decreasing,Forest,Vulnerable,La Selle Thrush,https://www.iucnredlist.org/species/22708955/179861776
0,Black Thrush,,passeriformes,turdidae,turdus,,6.1 years,"3,500 metres",Decreasing,Forest,Least Concern,,https://www.iucnredlist.org/species/22708851/132077425
0,Sooty Thrush,,passeriformes,turdidae,turdus,,4.17 years,"3,500 metres",Stable,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22708844/137547138
0,American Robin,Turdus migratorius,passeriformes,turdidae,turdus,"Linnaeus, 1766",3.1 years,"3,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,American Robin,https://www.iucnredlist.org/species/103889499/139392811
0,San Lucas Robin,Turdus confinis,passeriformes,turdidae,turdus,"Baird, 1864",3.3 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,San Lucas Robin,https://www.iucnredlist.org/species/103889802/139411747
0,Rufous-collared Thrush,Turdus rufitorques,passeriformes,turdidae,turdus,"Hartlaub, 1844",7.5 years,"3,500 metres",Decreasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Rufous-collared Thrush, Rufous-collared Robin",https://www.iucnredlist.org/species/22708961/132079191
0,Rufous-backed Thrush,Turdus rufopalliatus,passeriformes,turdidae,turdus,"Lafresnaye, 1840",4.57 years,"1,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Rufous-backed Thrush, Rufous-backed Robin",https://www.iucnredlist.org/species/22734203/137513227
0,Austral Thrush,Turdus falcklandii,passeriformes,turdidae,turdus,"Quoy & Gaimard, 1824",7.1 years,"2,150 metres",Stable,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,Austral Thrush,https://www.iucnredlist.org/species/22708885/94182477
0,Plumbeous-backed Thrush,Turdus reevei,passeriformes,turdidae,turdus,"Lawrence, 1870",11.5 years,"1,600 metres",Decreasing,"Forest, Shrubland",Least Concern,Plumbeous-backed Thrush,https://www.iucnredlist.org/species/22708869/132077611
0,Chestnut-bellied Thrush,Turdus fulviventris,passeriformes,turdidae,turdus,"Sclater, 1857",7 years,"2,700 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Chestnut-bellied Thrush,https://www.iucnredlist.org/species/22708879/94182032
0,Black-hooded Thrush,Turdus olivater,passeriformes,turdidae,turdus,"(Lafresnaye, 1848)",7.7 years,"2,600 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Black-hooded Thrush,https://www.iucnredlist.org/species/22708872/94181665
0,Chiguanco Thrush,Turdus chiguanco,passeriformes,turdidae,turdus,"d'Orbigny & Lafresnaye, 1837",6.6 years,"4,000 metres",Stable,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Chiguanco Thrush,https://www.iucnredlist.org/species/103889964/94180460
0,Sombre Thrush,,passeriformes,turdidae,turdus,,6.6 years,"4,000 metres",Stable,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/103890067/104355317
0,Great Thrush,Turdus fuscater,passeriformes,turdidae,turdus,"d'Orbigny & Lafresnaye, 1837",9.4 years,"4,250 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Great Thrush,https://www.iucnredlist.org/species/22708848/94180915
0,Andean Slaty Thrush,Turdus nigriceps,passeriformes,turdidae,turdus,"Cabanis, 1874",,"2,000 metres",Unknown,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Andean Slaty Thrush, Andean Slaty-Thrush",https://www.iucnredlist.org/species/22708858/112412606
0,Eastern Slaty Thrush,Turdus subalaris,passeriformes,turdidae,turdus,"(Seebohm, 1887)",,"1,000 metres",Unknown,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Eastern Slaty Thrush, Eastern Slaty-Thrush",https://www.iucnredlist.org/species/22708863/112411153
0,Glossy-black Thrush,,passeriformes,turdidae,turdus,,7.7 years,"2,800 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22708855/94181306
0,Tristan Thrush,Turdus eremita,passeriformes,turdidae,turdus,"(Gould, 1855)",4.3 years,,Stable,"Shrubland, Grassland, Marine Intertidal, Artificial/Terrestrial",Near Threatened,Tristan Thrush,https://www.iucnredlist.org/species/22708541/117286443
0,Creamy-bellied Thrush,Turdus amaurochalinus,passeriformes,turdidae,turdus,"Cabanis, 1850",5.6 years,"2,100 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Creamy-bellied Thrush,https://www.iucnredlist.org/species/22708891/94182998
0,Black-billed Thrush,Turdus ignobilis,passeriformes,turdidae,turdus,"Sclater, 1857",7.5 years,"2,000 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Black-billed Thrush,https://www.iucnredlist.org/species/103890779/94183492
0,Floodplain Thrush,Turdus debilis,passeriformes,turdidae,turdus,"Hellmayr, 1902",7.5 years,"2,000 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Floodplain Thrush,https://www.iucnredlist.org/species/103891001/104356943
0,Campina Thrush,Turdus arthuri,passeriformes,turdidae,turdus,"(C. Chubb, 1914)",7.5 years,"2,000 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Campina Thrush,https://www.iucnredlist.org/species/103891016/104357596
0,Maranon Thrush,Turdus maranonicus,passeriformes,turdidae,turdus,"Taczanowski, 1880",6.6 years,"2,000 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Maranon Thrush, Marañón Thrush",https://www.iucnredlist.org/species/22708875/94181848
0,Principe Thrush,Turdus xanthorhynchus,passeriformes,turdidae,turdus,"Salvadori, 1901",3.4 years,800 metres,Decreasing,Forest,Critically Endangered,"Principe Thrush, Príncipe Thrush",https://www.iucnredlist.org/species/22736414/176239121
0,Sao Tome Thrush,Turdus olivaceofuscus,passeriformes,turdidae,turdus,"Hartlaub, 1852",6.1 years,"2,024 metres",Decreasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,"Sao Tome Thrush, Olivaceous Thrush, São Tomé Thrush",https://www.iucnredlist.org/species/22736406/132237859
0,White-chinned Thrush,Turdus aurantius,passeriformes,turdidae,turdus,"Gmelin, 1789",6.1 years,"1,800 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,White-chinned Thrush,https://www.iucnredlist.org/species/22708832/94179894
0,Grand Cayman Thrush,Turdus ravidus,passeriformes,turdidae,turdus,"(Cory, 1886)",6.3 years,,Unspecified,Forest,Extinct,Grand Cayman Thrush,https://www.iucnredlist.org/species/22708835/129654803
0,Northern Red-legged Thrush,Turdus plumbeus,passeriformes,turdidae,turdus,"Linnaeus, 1758",7 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Northern Red-legged Thrush,https://www.iucnredlist.org/species/103891921/94180223
0,Western Red-legged Thrush,,passeriformes,turdidae,turdus,,7 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/103891941/104357876
0,Eastern Red-legged Thrush,Turdus ardosiaceus,passeriformes,turdidae,turdus,"Vieillot, 1822",7 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Eastern Red-legged Thrush,https://www.iucnredlist.org/species/103891946/104358193
0,African Thrush,Turdus pelios,passeriformes,turdidae,turdus,"Bonaparte, 1850",6.1 years,"3,000 metres",Unknown,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"African Thrush, West African Thrush",https://www.iucnredlist.org/species/22708702/94172703
0,Taiwan Thrush,Turdus niveiceps,passeriformes,turdidae,turdus,"(Hellmayr, 1919)",6.1 years,"2,500 metres",Decreasing,Forest,Least Concern,Taiwan Thrush,https://www.iucnredlist.org/species/103891997/104361031
0,Grey-winged Blackbird,Turdus boulboul,passeriformes,turdidae,turdus,"(Latham, 1790)",6.1 years,,Decreasing,"Forest, Shrubland",Least Concern,Grey-winged Blackbird,https://www.iucnredlist.org/species/22708772/94175974
0,Indian Blackbird,Turdus simillimus,passeriformes,turdidae,turdus,"Jerdon, 1839",5.4 years,,Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Indian Blackbird,https://www.iucnredlist.org/species/103891972/104359182
0,Japanese Thrush,Turdus cardis,passeriformes,turdidae,turdus,"Temminck, 1831",6.1 years,"1,500 metres",Unknown,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Japanese Thrush,https://www.iucnredlist.org/species/22708762/132075430
0,Grey-backed Thrush,Turdus hortulorum,passeriformes,turdidae,turdus,"Sclater, 1863",6.1 years,"1,100 metres",Unknown,"Forest, Shrubland",Least Concern,Grey-backed Thrush,https://www.iucnredlist.org/species/22708753/132075192
0,Black-breasted Thrush,Turdus dissimilis,passeriformes,turdidae,turdus,"Blyth, 1847",6.1 years,"2,500 metres",Decreasing,"Forest, Shrubland",Least Concern,Black-breasted Thrush,https://www.iucnredlist.org/species/22708759/94175329
0,Tickell's Thrush,Turdus unicolor,passeriformes,turdidae,turdus,"Tickell, 1833",6.1 years,"2,400 metres",Unknown,"Forest, Grassland, Artificial/Terrestrial",Least Concern,Tickell's Thrush,https://www.iucnredlist.org/species/22708756/155630171
0,Eyebrowed Thrush,Turdus obscurus,passeriformes,turdidae,turdus,"Gmelin, 1789",6.1 years,"1,500 metres",Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Eyebrowed Thrush, Eye-browed Thrush",https://www.iucnredlist.org/species/22708793/94177211
0,Grey-sided Thrush,Turdus feae,passeriformes,turdidae,turdus,"(Salvadori, 1887)",6.1 years,"2,565 metres",Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,Grey-sided Thrush,https://www.iucnredlist.org/species/22708790/155628935
0,Izu Thrush,Turdus celaenops,passeriformes,turdidae,turdus,"Stejneger, 1887",6.1 years,,Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,Izu Thrush,https://www.iucnredlist.org/species/22708803/132076271
0,Brown-headed Thrush,Turdus chrysolaus,passeriformes,turdidae,turdus,"Temminck, 1831",6.1 years,"2,400 metres",Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Brown-headed Thrush,https://www.iucnredlist.org/species/22708800/94177916
0,Pale Thrush,Turdus pallidus,passeriformes,turdidae,turdus,"Gmelin, 1789",6.1 years,,Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Pale Thrush,https://www.iucnredlist.org/species/22708797/94177663
0,Island Thrush,Turdus poliocephalus,passeriformes,turdidae,turdus,"Latham, 1801",6.1 years,"4,250 metres",Decreasing,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Island Thrush,https://www.iucnredlist.org/species/103891993/94176199
0,White-backed Thrush,Turdus kessleri,passeriformes,turdidae,turdus,"(Przewalski, 1876)",6.1 years,"4,500 metres",Stable,"Shrubland, Grassland",Least Concern,"White-backed Thrush, Kessler's Thrush",https://www.iucnredlist.org/species/22708786/94176683
0,Tibetan Blackbird,Turdus maximus,passeriformes,turdidae,turdus,"(Seebohm, 1881)",5.4 years,"4,800 metres",Stable,Shrubland,Least Concern,Tibetan Blackbird,https://www.iucnredlist.org/species/103892028/132202298
0,Fieldfare,,passeriformes,turdidae,turdus,,5.2 years,,Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22708816/87874379
0,White-collared Blackbird,Turdus albocinctus,passeriformes,turdidae,turdus,"Royle, 1840",6.1 years,"4,000 metres",Unknown,"Forest, Shrubland",Least Concern,White-collared Blackbird,https://www.iucnredlist.org/species/22708765/94175773
0,Chestnut Thrush,Turdus rubrocanus,passeriformes,turdidae,turdus,"Hodgson, 1846",6.1 years,"3,300 metres",Unknown,Forest,Least Concern,Chestnut Thrush,https://www.iucnredlist.org/species/22708783/94176472
0,Ring Ouzel,Turdus torquatus,passeriformes,turdidae,turdus,"Linnaeus, 1758",6.1 years,"3,000 metres",Stable,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Ring Ouzel,https://www.iucnredlist.org/species/22708768/155629409
0,Naumann's Thrush,Turdus naumanni,passeriformes,turdidae,turdus,"Temminck, 1820",6.1 years,,Unknown,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Naumann's Thrush,https://www.iucnredlist.org/species/103892088/119303997
0,Dusky Thrush,Turdus eunomus,passeriformes,turdidae,turdus,"Temminck, 1831",6.1 years,"3,000 metres",Unknown,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,Dusky Thrush,https://www.iucnredlist.org/species/22736111/104201968
0,Black-throated Thrush,Turdus atrogularis,passeriformes,turdidae,turdus,"Jarocki, 1819",6.1 years,"4,200 metres",Unknown,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Black-throated Thrush,https://www.iucnredlist.org/species/22736108/119726457
0,Rufous-throated Thrush,Turdus ruficollis,passeriformes,turdidae,turdus,"Pallas, 1776",6.1 years,"3,900 metres",Unknown,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Rufous-throated Thrush, Red-throated Thrush",https://www.iucnredlist.org/species/103892167/132202551
0,Sulawesi Thrush,Cataponera turdoides,passeriformes,turdidae,cataponera,"Hartert, 1896",4.3 years,"2,400 metres",Decreasing,Forest,Least Concern,Sulawesi Thrush,https://www.iucnredlist.org/species/22708538/94163855
0,White-tailed Alethe,Alethe diademata,passeriformes,muscicapidae,alethe,"(Bonaparte, 1850)",6.5 years,"1,500 metres",Decreasing,Forest,Least Concern,White-tailed Alethe,https://www.iucnredlist.org/species/22730755/132033643
0,Fire-crested Alethe,Alethe castanea,passeriformes,muscicapidae,alethe,"(Cassin, 1856)",,"1,500 metres",Decreasing,Forest,Least Concern,Fire-crested Alethe,https://www.iucnredlist.org/species/22709022/131950976
0,Karoo Scrub-robin,Tychaedon coryphoeus,passeriformes,muscicapidae,tychaedon,"(Lesson, 1831)",3.8 years,,Stable,"Shrubland, Artificial/Terrestrial",Least Concern,"Karoo Scrub-robin, Karoo Scrub Robin, Karoo Scrub-Robin",https://www.iucnredlist.org/species/22709958/94228512
0,Brown Scrub-robin,Tychaedon signata,passeriformes,muscicapidae,tychaedon,"(Sundevall, 1850)",3.8 years,,Stable,"Forest, Savanna, Shrubland",Least Concern,"Brown Scrub-robin, Brown Scrub Robin, Brown Scrub-Robin",https://www.iucnredlist.org/species/22709909/132083746
0,Forest Scrub-robin,Tychaedon leucosticta,passeriformes,muscicapidae,tychaedon,"(Sharpe, 1883)",3.8 years,"1,600 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Forest Scrub-robin, Forest Scrub Robin, Forest Scrub-Robin",https://www.iucnredlist.org/species/22709882/132083511
0,Bearded Scrub-robin,Tychaedon quadrivirgata,passeriformes,muscicapidae,tychaedon,"(Reichenow, 1879)",3.8 years,"1,300 metres",Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Bearded Scrub-robin, Bearded Scrub-Robin, Eastern Bearded Scrub Robin",https://www.iucnredlist.org/species/22709891/94227114
0,Miombo Scrub-robin,Tychaedon barbata,passeriformes,muscicapidae,tychaedon,"(Hartlaub & Finsch, 1870)",3.8 years,"1,700 metres",Stable,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Miombo Scrub-robin, Central Bearded Scrub Robin, Miombo Scrub-Robin",https://www.iucnredlist.org/species/22709900/94227368
0,Kalahari Scrub-robin,Cercotrichas paena,passeriformes,muscicapidae,cercotrichas,"(Smith, 1836)",3.8 years,"1,200 metres",Stable,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Kalahari Scrub-robin, Kalahari Scrub Robin, Kalahari Scrub-Robin",https://www.iucnredlist.org/species/22709949/94228323
0,Rufous-tailed Scrub-robin,Cercotrichas galactotes,passeriformes,muscicapidae,cercotrichas,"(Temminck, 1820)",3.8 years,"1,000 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Rufous-tailed Scrub-robin, Rufous Bush Chat, Rufous Bush Robin, Rufous-tailed Scrub Robin, Rufous-tailed Scrub-Robin",https://www.iucnredlist.org/species/22709936/155484275
0,Black Scrub-robin,,passeriformes,muscicapidae,cercotrichas,,3.8 years,"1,500 metres",Stable,"Forest, Savanna, Shrubland, Desert",Least Concern,,https://www.iucnredlist.org/species/22709967/131956430
0,Brown-backed Scrub-robin,,passeriformes,muscicapidae,cercotrichas,,3.8 years,"2,200 metres",Stable,"Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22709918/131955412
0,White-browed Scrub-robin,Cercotrichas leucophrys,passeriformes,muscicapidae,cercotrichas,"(Vieillot, 1817)",3.8 years,"1,400 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"White-browed Scrub-robin, Red-backed Scrub-Robin, Red-backed Scrub-robin, White-browed Scrub Robin",https://www.iucnredlist.org/species/22709927/94228013
0,Philippine Magpie-robin,Copsychus mindanensis,passeriformes,muscicapidae,copsychus,"(Boddaert, 1783)",3.6 years,"1,900 metres",Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Philippine Magpie-robin,https://www.iucnredlist.org/species/103893527/104347211
0,Pelzeln's Magpie-robin,Copsychus pica,passeriformes,muscicapidae,copsychus,"Pelzeln, 1858",3.6 years,"1,800 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Pelzeln's Magpie-robin,https://www.iucnredlist.org/species/103894121/118856478
0,Madagascar Magpie-robin,Copsychus albospecularis,passeriformes,muscicapidae,copsychus,"(Eydoux & Gervais, 1836)",3.6 years,"1,800 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Madagascar Magpie-robin,https://www.iucnredlist.org/species/103894037/111178554
0,Seychelles Magpie-robin,Copsychus sechellarum,passeriformes,muscicapidae,copsychus,"Newton, 1865",4.5 years,,Increasing,"Forest, Artificial/Terrestrial",Endangered,"Seychelles Magpie-robin, Seychelles Magpie-Robin",https://www.iucnredlist.org/species/22709978/179276878
0,Oriental Magpie-robin,Copsychus saularis,passeriformes,muscicapidae,copsychus,"(Linnaeus, 1758)",2.4 years,"1,900 metres",Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Oriental Magpie-robin,https://www.iucnredlist.org/species/103893432/183088183
0,Indian Robin,,passeriformes,muscicapidae,saxicoloides,,3.2 years,"1,600 metres",Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,,https://www.iucnredlist.org/species/22710023/132083944
0,Rufous-tailed Shama,Trichixos pyrropygus,passeriformes,muscicapidae,trichixos,"Lesson, 1839",3.8 years,900 metres,Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,Rufous-tailed Shama,https://www.iucnredlist.org/species/22710012/94230716
0,White-browed Shama,,passeriformes,muscicapidae,kittacincla,,3.6 years,"1,000 metres",Decreasing,Forest,Least Concern,,https://www.iucnredlist.org/species/103894700/111178798#amendment
0,Visayan Shama,Kittacincla superciliaris,passeriformes,muscicapidae,kittacincla,"(Bourns & Worcester, 1894)",3.6 years,"1,000 metres",Decreasing,Forest,Least Concern,Visayan Shama,https://www.iucnredlist.org/species/103894735/104347902
0,White-rumped Shama,Kittacincla malabarica,passeriformes,muscicapidae,kittacincla,"(Scopoli, 1788)",2.2 years,600 metres,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,White-rumped Shama,https://www.iucnredlist.org/species/103894856/183077961
0,Andaman Shama,Kittacincla albiventris,passeriformes,muscicapidae,kittacincla,"Blyth, 1859",3.6 years,600 metres,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Andaman Shama,https://www.iucnredlist.org/species/103894787/118538765
0,White-vented Shama,Kittacincla nigra,passeriformes,muscicapidae,kittacincla,"(Sharpe, 1877)",3.6 years,,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,White-vented Shama,https://www.iucnredlist.org/species/22710006/94230244
0,Black Shama,,passeriformes,muscicapidae,kittacincla,,3.6 years,,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Endangered,,https://www.iucnredlist.org/species/22710009/94230408
0,Grey-streaked Flycatcher,Muscicapa griseisticta,passeriformes,muscicapidae,muscicapa,"(Swinhoe, 1861)",2.9 years,"2,000 metres",Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Grey-streaked Flycatcher, Gray-streaked Flycatcher",https://www.iucnredlist.org/species/22709200/132081179
0,Dark-sided Flycatcher,Muscicapa sibirica,passeriformes,muscicapidae,muscicapa,"Gmelin, 1789",2.9 years,"4,000 metres",Stable,"Forest, Shrubland",Least Concern,Dark-sided Flycatcher,https://www.iucnredlist.org/species/22709204/155604903
0,Ferruginous Flycatcher,Muscicapa ferruginea,passeriformes,muscicapidae,muscicapa,"(Hodgson, 1845)",2.9 years,"3,600 metres",Decreasing,Forest,Least Concern,Ferruginous Flycatcher,https://www.iucnredlist.org/species/22709223/94197939
0,Brown-breasted Flycatcher,Muscicapa muttui,passeriformes,muscicapidae,muscicapa,"(Layard, 1854)",2.9 years,"1,700 metres",Decreasing,Forest,Least Concern,Brown-breasted Flycatcher,https://www.iucnredlist.org/species/22709220/94197748
0,Asian Brown Flycatcher,Muscicapa dauurica,passeriformes,muscicapidae,muscicapa,"Pallas, 1811",2.9 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Asian Brown Flycatcher, Brown Flycatcher",https://www.iucnredlist.org/species/22709207/155604003
0,Ashy-breasted Flycatcher,Muscicapa randi,passeriformes,muscicapidae,muscicapa,"Amadon & duPont, 1970",2.9 years,"1,000 metres",Decreasing,Forest,Vulnerable,Ashy-breasted Flycatcher,https://www.iucnredlist.org/species/22709211/132081457
0,Sumba Brown Flycatcher,Muscicapa segregata,passeriformes,muscicapidae,muscicapa,"(Siebers, 1928)",2.9 years,500 metres,Decreasing,Forest,Near Threatened,Sumba Brown Flycatcher,https://www.iucnredlist.org/species/22709214/94197337
0,Little Grey Flycatcher,Muscicapa epulata,passeriformes,muscicapidae,muscicapa,"(Cassin, 1855)",2.9 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Little Grey Flycatcher, Little Grey Alseonax",https://www.iucnredlist.org/species/22709261/132082062
0,African Dusky Flycatcher,Muscicapa adusta,passeriformes,muscicapidae,muscicapa,"(Boie, 1828)",2.9 years,"3,400 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"African Dusky Flycatcher, Dusky Alseonax, Dusky Flycatcher",https://www.iucnredlist.org/species/22709255/94199622
0,Yellow-footed Flycatcher,Muscicapa sethsmithi,passeriformes,muscicapidae,muscicapa,"(van Someren, 1922)",2.9 years,"2,100 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Yellow-footed Flycatcher, Yellow-footed Alseonax",https://www.iucnredlist.org/species/22709266/132082309
0,Gambaga Flycatcher,Muscicapa gambagae,passeriformes,muscicapidae,muscicapa,"(Alexander, 1901)",2.9 years,"2,000 metres",Stable,"Forest, Savanna, Shrubland",Least Concern,Gambaga Flycatcher,https://www.iucnredlist.org/species/22709196/132080876
0,Spotted Flycatcher,Muscicapa striata,passeriformes,muscicapidae,muscicapa,"(Pallas, 1764)",2.9 years,"2,200 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Spotted Flycatcher,https://www.iucnredlist.org/species/22709192/155605346
0,Swamp Flycatcher,Muscicapa aquatica,passeriformes,muscicapidae,muscicapa,"Heuglin, 1864",2.9 years,,Stable,"Grassland, Wetlands (inland)",Least Concern,"Swamp Flycatcher, Swamp Alseonax",https://www.iucnredlist.org/species/22709239/132081748
0,Cassin's Flycatcher,Muscicapa cassini,passeriformes,muscicapidae,muscicapa,"Heine, 1859",2.9 years,,Stable,"Forest, Wetlands (inland)",Least Concern,"Cassin's Flycatcher, Cassin's Alseonax, Cassin's Grey Flycatcher",https://www.iucnredlist.org/species/22709280/132082519
0,Böhm's Flycatcher,Bradornis boehmi,passeriformes,muscicapidae,bradornis,"(Reichenow, 1884)",2.9 years,,Decreasing,Savanna,Least Concern,"Böhm's Flycatcher, Boehm's Flycatcher",https://www.iucnredlist.org/species/22709234/94198640
0,Sooty Flycatcher,Bradornis fuliginosus,passeriformes,muscicapidae,bradornis,"(Cassin, 1855)",2.9 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Sooty Flycatcher,https://www.iucnredlist.org/species/22709230/131951873
0,Ussher's Flycatcher,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Ussher%27s%20Flycatcher&searchType=species
0,Dusky-blue Flycatcher,Bradornis comitatus,passeriformes,muscicapidae,bradornis,"(Cassin, 1857)",2.9 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Dusky-blue Flycatcher, Dusky Blue Flycatcher",https://www.iucnredlist.org/species/22709271/94200407
0,African Grey Flycatcher,,passeriformes,muscicapidae,bradornis,,3.2 years,"2,000 metres",Stable,"Savanna, Shrubland",Least Concern,,https://www.iucnredlist.org/species/22709054/94190558
0,Mariqua Flycatcher,Bradornis mariquensis,passeriformes,muscicapidae,bradornis,"Smith, 1847",3.2 years,,Stable,"Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Mariqua Flycatcher, Marico Flycatcher",https://www.iucnredlist.org/species/22709044/94190364
0,Pale Flycatcher,Agricola pallidus,passeriformes,muscicapidae,agricola,"(von Müller, 1851)",3.2 years,,Stable,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Pale Flycatcher, Pallid Flycatcher",https://www.iucnredlist.org/species/22709035/94189782
0,Chat-flycatcher,,passeriformes,muscicapidae,agricola,,3.2 years,,Stable,"Savanna, Shrubland, Desert",Least Concern,,https://www.iucnredlist.org/species/22709040/94190182
0,White-browed Forest-flycatcher,Fraseria cinerascens,passeriformes,muscicapidae,fraseria,"Hartlaub, 1857",4.8 years,,Stable,"Forest, Wetlands (inland)",Least Concern,"White-browed Forest-flycatcher, White-browed Forest Flycatcher, White-browed Forest-Flycatcher",https://www.iucnredlist.org/species/22709108/131951184
0,African Forest-flycatcher,Fraseria ocreata,passeriformes,muscicapidae,fraseria,"(Strickland, 1844)",4.8 years,"1,600 metres",Stable,Forest,Least Concern,"African Forest-flycatcher, African Forest Flycatcher, Forest Flycatcher, Fraser's Forest Flycatcher, Fraser's Forest-flycatcher",https://www.iucnredlist.org/species/22709101/94192377
0,Grey Tit-flycatcher,Fraseria plumbea,passeriformes,muscicapidae,fraseria,"(Hartlaub, 1858)",3.2 years,,Stable,"Forest, Savanna, Artificial/Terrestrial",Least Concern,"Grey Tit-flycatcher, Grey Tit-Flycatcher, Lead-coloured Flycatcher",https://www.iucnredlist.org/species/22709297/131952124
