Abyssinian ground hornbill,"{'Abyssinian Ground-Hornbill': {'Order': 'Bucerotiformes', 'Family': 'Bucorvidae', 'Scientific Name': 'Bucorvus abyssinicus', 'Description': 'A huge ground-dwelling hornbill. Males have a mix of blue and red bare facial skin, while females have entirely blue facial skin. In flight, a large white patch is revealed in the wings. Found in savanna, grassland, and agricultural habitats, usually in pairs or small groups, walking on the ground. Breeds and roosts in trees. Similar to Southern Ground-Hornbill, but there is little overlap in range, and Abyssinian is easily separated by the blue facial skin. The call is a series of deep “boop” notes.'}}"
Abyssinian ground thrush,"{'Abyssinian Ground-Thrush': {'Order': 'Passeriformes', 'Family': 'Turdidae', 'Scientific Name': 'Geokichla piaggiae', 'Description': 'Large, brown-backed, orange-breasted thrush with bold white wingbars. Found in the understory of montane forest. Generally shy and scarce. The song is a musical and typically thrush-like, a chatty and cheerful series of whistles and chuckles. The call is a very thin, rising trill. Very similar to Orange Ground-Thrush, but has a different pattern on the head: an orange crown, a plain face, and a complete white eye-ring.'}}"
Abyssinian longclaw,"{'Abyssinian Longclaw': {'Order': 'Passeriformes', 'Family': 'Motacillidae', 'Scientific Name': 'Macronyx flavicollis', 'Description': 'A large and relatively colorful member of the pipit family. Note the black necklace, orange throat, and partially yellow eye-stripe. The white corners of the black tail are conspicuous during the weak, fluttering flight. Found on the ground in montane grassland, often in wet areas. Brownish immatures can be confused with pipits, but are larger and more robust. The vocalizations include “tsik” calls and whistles.'}}"
Abyssinian owl,"{'Abyssinian Owl': {'Order': 'Strigiformes', 'Family': 'Strigidae', 'Scientific Name': 'Asio abyssinicus', 'Description': 'A medium-sized owl with prominent ear tufts. The orange eyes are set in a brown facial disc. The breast is heavily streaked, and the belly barred. Found very locally in montane habitats including forest, heath, and sometimes open country. Similar to Spotted Eagle-Owl, but slightly smaller, slimmer, and browner, with longer ear tufts. Somewhat like Grayish Eagle-Owl, but with orange eyes. The call is a long, deep hoot.'}}"
Abyssinian roller,"{'Abyssinian Roller': {'Order': 'Coraciiformes', 'Family': 'Coraciidae', 'Scientific Name': 'Coracias abyssinicus', 'Description': 'A slim and beautiful roller with very long outer tail feathers. In flight, the spectacular wings are half pale blue and half dark blue. Found in dry savanna and other open country. Usually seen singly or in pairs. Easily separated from Lilac-breasted Roller by the blue throat. Occasionally lacks elongated outer tail feathers, and then very similar to European Roller, but separated by the dark blue rather than black outer wing. The calls are rough rasps.'}}"
Abyssinian scimitarbill,"{'Abyssinian Scimitarbill': {'Order': 'Bucerotiformes', 'Family': 'Phoeniculidae', 'Scientific Name': 'Rhinopomastus minor', 'Description': 'This all-black bird has a curved orange bill and a fairly long tail. Northern birds have white bars across the wings, which are conspicuous in flight, while southern birds have entirely black wings. Found in dry savanna and thornscrub. Separated from other scimitarbills by its orange bill. Similar to some woodhoopoes, but separated by its smaller size, shorter all-black tail, and black legs. Vocalizations include a series of wavering, rising notes and an agitated-sounding series of “dok” notes.'}}"
Abyssinian slaty flycatcher,"{'Abyssinian Slaty-Flycatcher': {'Order': 'Passeriformes', 'Family': 'Muscicapidae', 'Scientific Name': 'Melaenornis chocolatinus', 'Description': 'A gray-brown flycatcher endemic to the Abyssinian highlands. Darker on the upperparts and paler below with a distinctive white eye. Found in montane habitats including woodland, forest edge, and lush gardens. Could be confused with African Gray or Pale Flycatchers, but found in different habitats, and easily identified by the pale eye. Found in the same areas as African Dusky Flycatcher, but larger, with a pale eye.'}}"
Abyssinian thrush,"{'Abyssinian Ground-Thrush': {'Order': 'Passeriformes', 'Family': 'Turdidae', 'Scientific Name': 'Geokichla piaggiae', 'Description': 'Large, brown-backed, orange-breasted thrush with bold white wingbars. Found in the understory of montane forest. Generally shy and scarce. The song is a musical and typically thrush-like, a chatty and cheerful series of whistles and chuckles. The call is a very thin, rising trill. Very similar to Orange Ground-Thrush, but has a different pattern on the head: an orange crown, a plain face, and a complete white eye-ring.'}}"
Abyssinian waxbill,{}
Abyssinian wheatear,"{'Abyssinian Wheatear': {'Order': 'Passeriformes', 'Family': 'Muscicapidae', 'Scientific Name': 'Oenanthe lugubris', 'Description': 'A dark wheatear in which males and females are very different. Males are black above with a dark-streaked gray cap. There is individual and geographical variation in belly color, which can be either black or white. Females have a dark brown back and heavily streaked paler underparts. Both sexes have a buff undertail and a black-and-buff tail with a “T” pattern that is conspicuous in flight. Found in rocky areas with some trees and shrubs. White-bellied males can resemble other wheatears, but are distinguished by their black-and-buff tail. The song is a long, musical jumble of whistles and chatty notes.'}}"
Abyssinian white-eye,"{'Abyssinian White-eye': {'Order': 'Passeriformes', 'Family': 'Zosteropidae', 'Scientific Name': 'Zosterops abyssinicus', 'Description': 'A small, sharp-billed warbler-like bird. Note the yellow throat, gray underparts, and narrow white spectacles around the eyes. Found in woodland, montane forest edge, mangroves, gardens, and scrub. Usually in hyperactive flocks, often joining mixed-species flocks. Similar to Heuglin’s White-eye, and some individuals are difficult to separate, but generally shows a narrower eye-ring. Most common call is a high-pitched rising rattle. Song is a quiet, chatty sequence of “chew” notes.'}}"
Abyssinian woodpecker,"{'Abyssinian Woodpecker': {'Order': 'Piciformes', 'Family': 'Picidae', 'Scientific Name': 'Chloropicus abyssinicus', 'Description': 'A small, short-tailed woodpecker of the Abyssinian highlands. Note the pure golden-green back and the white facial streaks that frame a dark cheek. Males have a red cap and females a dark one. Found in montane woodland and open forest. Within its small range, most similar to Cardinal Woodpecker, but separated by the slightly larger size, the dark cheek, and the brighter yellow back. Quiet and inconspicuous, but sometimes gives a high, rattling call.'}}"
Acacia pied barbet,{}
Acacia tit,{}
Acadian flycatcher,"{'Acadian Flycatcher': {'Order': 'Passeriformes', 'Family': 'Tyrannidae', 'Scientific Name': 'Empidonax virescens', 'Description': 'Small flycatcher with big peaked head and relatively long bill. Extremely similar to several other species, especially Alder and Willow Flycatchers. Greenish-olive above and pale whitish below. Note thin white eyering and very long wingtips. Best distinguished from other flycatchers by habitat and voice. Birds near the northern end of breeding range prefer shaded ravines with mix of hemlocks and deciduous trees; farther south, found in mature deciduous forests. Tends to stay high in the canopy. Song is an explosive “pwit-SIP!,” call note is a sharp “pweek!”'}}"
Aceh bulbul,"{'Aceh Bulbul': {'Order': 'Passeriformes', 'Family': 'Pycnonotidae', 'Scientific Name': 'Pycnonotus snouckaerti', 'Description': 'Rare and declining endemic of Sumatra’s northwestern mountains. Large grayish-brown bulbul with a bright orange forehead patch, dark olive wings, and a weak crest that gives it a pointy-headed profile. Once regarded as a subspecies of the very similar Orange-spotted Bulbul, but note present species’ distribution and dark (not white) belly. Inhabits foothill and lower montane forests, where localized and largely restricted to clearings with a substantial understory. Calls are generally similar to those of Orange-spotted Bulbul, and include a bubbly chatter.'}}"
Acorn woodpecker,"{'Acorn Woodpecker': {'Order': 'Piciformes', 'Family': 'Picidae', 'Scientific Name': 'Melanerpes formicivorus', 'Description': 'Medium-sized woodpecker with unique face pattern: red crown, pale yellowish forehead and throat, and pale eye. Otherwise glossy-black with streaky underparts. In flight, look for blazing white rump and wing patches. Typically fairly common from western North America to Colombia, especially in mixed oak forests and other open woodlands. Social and conspicuous. Occurs in family groups that breed cooperatively. Well-known for stashing large numbers of acorns in telephone poles and tree trunks. Listen for nasal “waka-waka” calls and chatters.'}}"
Acre antshrike,"{'Acre Antshrike': {'Order': 'Passeriformes', 'Family': 'Thamnophilidae', 'Scientific Name': 'Thamnophilus divisorius', 'Description': 'Secretive, rare medium-sized antshrike of the dense forests of the Cordillera Divisor of remote western Brazil and eastern Peru. Males are dark gray with a bluish tint to the back and upperparts, while females are bluish-gray above and brownish-orange below. Inhabits the lower levels of forests, where it is more often heard than seen; voice is a fast series of notes increasing in speed before finishing with a final higher note.'}}"
Acre tody-tyrant,"{'Acre Tody-Tyrant': {'Order': 'Passeriformes', 'Family': 'Tyrannidae', 'Scientific Name': 'Hemitriccus cohnhafti', 'Description': 'A small, drab, recently-discovered flycatcher. Has an olive-green back, a buff-streaked olive throat and breast, and a yellowish lower belly. Note the tawny lores and presence of two wingbars. Found in early successional forest and degraded bamboo forests, where it forages in the understory. Call is a frog-like trill.'}}"
Adamawa turtle dove,"{'Adamawa Turtle-Dove': {'Order': 'Columbiformes', 'Family': 'Columbidae', 'Scientific Name': 'Streptopelia hypopyrrha', 'Description': 'A dark turtle-dove with typical scaly rufous-pink edging to the wings and black patches on the sides of the neck. The face is pale silvery-gray and the belly and flanks are pinkish-mauve. Female and juvenile are paler than the male. Uncommon to common in pairs and small groups in rocky broadleaf woodland, preferring riverine areas. Song is a 3-note “cuuuoor-cuuuuoor-cuuu.” The slightly smaller European Turtle-Dove occurs alongside Adamawa as a migrant between September and March, but has whitish lines within the black neck patches, a pinkish (not gray) breast, and a paler belly.'}}"
Adelaide's warbler,"{""Adelaide's Warbler"": {'Order': 'Passeriformes', 'Family': 'Parulidae', 'Scientific Name': 'Setophaga adelaidae', 'Description': 'A small, brightly colored inhabitant of thickets in woodlands and scrub. Feeds actively, snatching insects from leaves and twigs. It is passingly similar to the Northern Parula, but the parula has yellow-green on its back and the yellow below does not extend onto the belly as it does on Adelaide’s. Its song is series of rapidly given sweet notes that accelerate as the song progresses before sometimes slowing again towards the end. Call is a sweet “chick” with a slight squeaky quality.'}}"
Admiralty cicadabird,{}
Adélie penguin,{}
Afep pigeon,"{'Afep Pigeon': {'Order': 'Columbiformes', 'Family': 'Columbidae', 'Scientific Name': 'Columba unicincta', 'Description': 'Large, pale gray pigeon. There is red bare skin around the eye, a reddish wash on the breast, and a pale gray tail band that is conspicuous in flight. Found in rainforest and gallery forest, singly or in small groups. Often seen in flight or perched conspicuously on dead trees. The call is a long series of descending “huuuoooo” calls. Separated from other forest pigeons by overall pale coloration and bold tail band.'}}"
Afghan babbler,"{'Afghan Babbler': {'Order': 'Passeriformes', 'Family': 'Leiothrichidae', 'Scientific Name': 'Argya huttoni', 'Description': 'Slender, dusty-colored babbler with a long tail. Look for its contrasting white throat and streaked crown and back. Found in dry open areas such as semidesert, scrubland, and various edge habitats. Rummages about on the ground in mid-sized to large flocks. Gives a clear, musical, purring series of notes, either ascending or descending, as well as harsher, scratchier calls.'}}"
Afghan snowfinch,"{'Afghan Snowfinch': {'Order': 'Passeriformes', 'Family': 'Passeridae', 'Scientific Name': 'Montifringilla theresae', 'Description': 'Nondescript small bird restricted to the Hindu Kush mountains of north-central Afghanistan, where it inhabits open rocky slopes, valleys, mountaintops, and plateaus. Occasionally descends to lower elevations in the winter, even straying into adjacent regions of Central Asia. Dull brown overall, with a paler belly, faintly streaked back, flashing white wing patches, and white corners to the tail. Male has a solid black chin and larger wing patches. Gathers in flocks outside of breeding season. Calls are little-known, but reportedly include a sharp alarm call and a fast “zigzig.”'}}"
African barred owlet,"{'African Barred Owlet': {'Order': 'Strigiformes', 'Family': 'Strigidae', 'Scientific Name': 'Glaucidium capense', 'Description': 'Chunky brownish owlet. Shows bars and spots on the underparts and fine bars on the upperparts, including the top of the head. Found in forest, thickets, and thick woodland. Often active and vocal during the day. Gives a yelping series of “kow” notes, which are usually followed by emphatic, modulated, descending “ptrrrrr” notes. Similar to Pearl-spotted Owlet but has barring rather than spotting on the upperparts, and spots and bars rather than streaking on the underparts.'}}"
African black duck,"{'African Black Duck': {'Order': 'Anseriformes', 'Family': 'Anatidae', 'Scientific Name': 'Anas sparsa', 'Description': 'A chocolate-brown duck with unmarked underparts, a pale-pink-and-black bill, orange legs, and white spots on the back and rump. A secretive and uncommon resident, preferring well-wooded, fast-flowing rivers but also visiting ponds. It forages mainly at dawn and dusk, dabbling for insects and plant matter. Differentiated from the similar Yellow-billed Duck by darker coloration, shorter neck, and dark, not vivid yellow, bill.'}}"
African black swift,{}
African blue flycatcher,"{'African Blue Flycatcher': {'Order': 'Passeriformes', 'Family': 'Stenostiridae', 'Scientific Name': 'Elminia longicauda', 'Description': 'A slim, slightly crested flycatcher with a long tail that is often fanned. Uniformly blue, including the tail, with slightly paler underparts. Found in rainforest, gallery forest, lush gardens and woodland, and mangroves. Often joins mixed-species feeding flocks. Similar to White-tailed Blue Flycatcher, but has virtually no overlap in range and is easily separated by its entirely blue tail. The song is a long, complex mix of high-pitched warbling and chattering notes, and the call is a ringing “chi-wee.”'}}"
African blue tit,"{'African Blue Tit': {'Order': 'Passeriformes', 'Family': 'Paridae', 'Scientific Name': 'Cyanistes teneriffae', 'Description': 'Found in North Africa and the Canary Islands in woodlands and gardens. More intense indigo-blue on the back and crown than Eurasian Blue Tit without green tones and with a narrower pale eyestripe. Some subspecies lack the white wingbar. Varied repertoire of calls and extensive song variation between island subspecies.'}}"
African broadbill,"{'African Broadbill': {'Order': 'Passeriformes', 'Family': 'Calyptomenidae', 'Scientific Name': 'Smithornis capensis', 'Description': 'Small, chunky, brown-and-white bird that shows a very broad bill when seen from below. Found in forest and thick woodland. It is shy and inconspicuous except when displaying. Displaying birds fly in a tight circle, with the white rump feathers puffed out, making a loud braying sound by clapping the wings together at incredibly fast speed. Similar to Rufous-sided and Gray-headed broadbills, but lacks rufous on the breast.'}}"
African citril,"{'African Citril': {'Order': 'Passeriformes', 'Family': 'Fringillidae', 'Scientific Name': 'Crithagra citrinelloides', 'Description': 'A small seedeater with a sharp bill and a forked tail. The upperparts are olive-green and the underparts yellow. Males have a black face and plain yellow underparts. Females have a plain face, but are heavily streaked below. Found at middle and high elevations in a variety of habitats including forest edge, gardens, cultivation, moist scrub, and woodland. Usually in small flocks. Similar to Southern Citril, but there is virtually no overlap in range, and the male is easily separated by its black face. The song is a fast jumble of high-pitched twitters and whistles.'}}"
African collared dove,"{'African Collared-Dove': {'Order': 'Columbiformes', 'Family': 'Columbidae', 'Scientific Name': 'Streptopelia roseogrisea', 'Description': 'A pallid, medium-sized bird of dry scrub and desert; also agricultural land, towns, and gardens. Native to northern Africa; established in Puerto Rico and New Zealand, but also found in pockets across North America. In the Americas, the black collar on its hindneck is shared by the Eurasian Collared-Dove (also introduced), but note that Eurasian Collared-Doves are generally darker overall, have more extensive black at the base of the undertail, and the primaries are distinctly darker than the remainder of the wing. In flight, Eurasian Collared-Doves have a tricolored pattern to the upperwing rather than the somewhat uniform appearance of African Collared-Doves. Song is “oo-rrroooo-oooo,” loudest at start, than trailing off.'}}"
African crake,"{'African Crake': {'Order': 'Gruiformes', 'Family': 'Rallidae', 'Scientific Name': 'Crex egregia', 'Description': 'Chunky, mid-sized rail. Note the black-and-brown scalloped back, gray head and chest, barred belly, reddish bill and yellowish legs. Found in mostly seasonal wetlands, such as flooded grassland. Most often seen trailing its long legs when it flushes from grass before quickly settling back down. Two common vocalizations are a series of dry “krrr” notes and a series of deeper “du-da” notes. Similar color pattern to African Rail, but African Crake has a shorter bill and a spotted back.'}}"
African crimson-winged finch,{}
African cuckoo,"{'African Emerald Cuckoo': {'Order': 'Cuculiformes', 'Family': 'Cuculidae', 'Scientific Name': 'Chrysococcyx cupreus', 'Description': 'Small, slim, forest cuckoo. Male is a gorgeous emerald green with yellow on the belly. Female is much duller and heavily barred, with hints of green on the rufous back. Found in moist forest, from sea level up to fairly high elevations. Inconspicuous canopy-dwelling species that is usually located by call, a distinctive “pre-ty, geor-gio”. Separated from other small green cuckoos by its lack of a white eyebrow or throat.'}}"
African cuckoo-hawk,"{'African Cuckoo-Hawk': {'Order': 'Accipitriformes', 'Family': 'Accipitridae', 'Scientific Name': 'Aviceda cuculoides', 'Description': 'Slim, long-winged, mid-sized raptor with oddly cuckoo-like markings. Has fairly weak, floppy flight and rarely soars. Generally uncommon species of thick savannah, woodland, and forest edge. Call is a long, mournful whistle. Although its shape is distinctive with practice, cuckoo-hawks can be confused with many other raptor species. Note the widely spaced rufous barring on the belly, and the small crest. Cuckoo-hawks are much slower and weaker fliers than any of the goshawks or sparrowhawks.'}}"
African darter,"{'African Darter': {'Order': 'Suliformes', 'Family': 'Anhingidae', 'Scientific Name': 'Anhinga rufa', 'Description': 'A long and slender cormorant-like waterbird that often swims with its body submerged and only the “S”-shaped neck protruding from the water. Adults are mostly black with white flecks and streaks. Males have a rusty neck and a white stripe running from the eye down the side of the head, which is duller when not breeding. Females and juveniles are muted and brown. African Darter is widespread in freshwater wetlands, preferring placid to fast flowing waters. Cormorants have proportionately larger heads, bulkier necks, and hooked rather than bayonet-shaped bills.'}}"
African desert warbler,"{'African Desert Warbler': {'Order': 'Passeriformes', 'Family': 'Sylviidae', 'Scientific Name': 'Curruca deserti', 'Description': 'Very small Sylvia warbler of sandy desert with scattered low shrubs. Plumage is a pale warm buff-brown overall; warmer than the closely-related Asian Desert Warbler that has more prominently-patterned tertials. Note the deep rusty-colored tail, yellow eyes, and yellowish legs. Often forages on the ground, sometimes following wheatears. Song a short sequence of rattles and a flutey note. Call a low ""trrrrr.""'}}"
African dusky flycatcher,"{'African Dusky Flycatcher': {'Order': 'Passeriformes', 'Family': 'Muscicapidae', 'Scientific Name': 'Muscicapa adusta', 'Description': 'A small, dumpy, buff-brownish flycatcher with a pale throat, a short eyebrow in front of the eye, a mostly plain crown, and indistinct mottling on the breast. It prefers thicker woodland and the edges of evergreen and riverine forest, perching at lower and middle levels and sallying to catch insects, or occasionally sitting on the ground. High-pitched “tzeet” and “tsirit” calls often betray its presence. The similar migrant Spotted Flycatcher has a longer tail and wings than the African Dusky Flycatcher, and it also has distinct streaking on the crown. The Gambaga Flycatcher is paler and mostly restricted to arid woodland.'}}"
African dwarf kingfisher,"{'African Dwarf Kingfisher': {'Order': 'Coraciiformes', 'Family': 'Alcedinidae', 'Scientific Name': 'Ispidina lecontei', 'Description': 'A tiny kingfisher found primarily in the understory of primary and secondary forests, where it often perches at head height or lower, hunting for insects. Distinctive, with an orange bill, head, and belly, a white throat, a dark forehead, and a dark blue back and wings. When seen well, it also shows a purple ear patch bordered with white below. Similar to African Pygmy Kingfisher, but African Dwarf Kingfisher always has an orange crown. Voice is a high-pitched squeaky call.'}}"
African emerald cuckoo,"{'African Emerald Cuckoo': {'Order': 'Cuculiformes', 'Family': 'Cuculidae', 'Scientific Name': 'Chrysococcyx cupreus', 'Description': 'Small, slim, forest cuckoo. Male is a gorgeous emerald green with yellow on the belly. Female is much duller and heavily barred, with hints of green on the rufous back. Found in moist forest, from sea level up to fairly high elevations. Inconspicuous canopy-dwelling species that is usually located by call, a distinctive “pre-ty, geor-gio”. Separated from other small green cuckoos by its lack of a white eyebrow or throat.'}}"
African finfoot,"{'African Finfoot': {'Order': 'Gruiformes', 'Family': 'Heliornithidae', 'Scientific Name': 'Podica senegalensis', 'Description': 'A dark, elongated, duck-like, aquatic bird with neon orange bill and legs. The back and underparts are variably spotted and barred. The throat is gray in the male and white in the female. It swims slow and low in the water with its tail held on the surface. This secretive bird moves in pairs on perennial rivers, swamps, and quiet clear backwaters, foraging under overhanging cover for invertebrates, frogs, and fish. The short, thick neck and bright-colored bill and feet differentiate it from darters and cormorants.'}}"
African firefinch,"{'African Firefinch': {'Order': 'Passeriformes', 'Family': 'Estrildidae', 'Scientific Name': 'Lagonosticta rubricata', 'Description': 'Small brown and reddish waxbill with a blue-gray bill and black under the tail. Varies geographically, but in many areas, has a mostly gray head. Found along forest edge and in cultivation, thick woodland, and scrub. Usually in pairs or small groups. Call is a short, low trill. Quiet song is a mix of low trills and much higher-pitched whines and whistles. Similar to Red-billed and Bar-breasted firefinches but shows black under the tail. Subspecies without gray on the head can be extremely similar to Jameson’s Firefinch, but they are darker and less pinkish overall.'}}"
African fish eagle,"{'African Fish-Eagle': {'Order': 'Accipitriformes', 'Family': 'Accipitridae', 'Scientific Name': 'Haliaeetus vocifer', 'Description': 'The adult is a large, distinctive, chestnut-and-white eagle that sits prominently on perches near rivers, lakes, and other waterbodies. The scruffy immature is dark brown and mottled with white on head. In flight the white windows in the wings and pale, dark-tipped tail make the juvenile distinctive. It catches fish with a graceful, shallow plunge to the water’s surface, but it will also eat birds, reptiles, and carrion. It tosses its head backwards while making a loud penetrating “wheeee-ah-kleeuw-kleeuw-kluuu” call; it is one of the most distinctive bird sounds of Africa.'}}"
African golden oriole,"{'African Golden Oriole': {'Order': 'Passeriformes', 'Family': 'Oriolidae', 'Scientific Name': 'Oriolus auratus', 'Description': 'Typical Old World oriole with mostly yellow plumage and a red bill. Note the small black mask around the eye and the black wing that is heavily edged in yellow. Male is brighter yellow than female. Found in thick woodland and some forests. Song is a series of liquid whistles. Common call is an upslurred mew. Similar to Eurasian Golden Oriole, but the wing feathers have yellow edging, and the black face mask extends well behind the eye.'}}"
African goshawk,"{'African Goshawk': {'Order': 'Accipitriformes', 'Family': 'Accipitridae', 'Scientific Name': 'Accipiter tachiro', 'Description': 'A medium-sized hawk with yellow eyes and legs, gray-brown upperparts, and brown-barred underparts. It breeds in tall trees, riverine forest, thickets, woodland, and exotic plantations, but it has been known to wander widely from there into much more open country. During the breeding season it will soar high in the sky uttering a short sharp “chwik” call in aerial display; the call is given every 2–3 seconds for over a minute at a time. African Goshawk differs from the similar Red-chested Goshawk in having less white in the tail bands, less red on the chest, and barred thighs. Similarly-plumaged Little Sparrowhawk is much smaller.'}}"
African grass owl,"{'African Grass-Owl': {'Order': 'Strigiformes', 'Family': 'Tytonidae', 'Scientific Name': 'Tyto capensis', 'Description': 'Long-winged owl with a dark back, pale underparts, and a pale, heart-shaped face. The central tail feathers are dark brown, and the outer ones pale. In flight, shows a buff mark at the front of the wing. Generally scarce and localized; found in marsh, grassland, and heath. Calls include a short, rough scream and low, creaking notes. Similar to Barn Owl in shape and size but shows a much darker back that contrasts with the pale underparts. Can be confused with Marsh Owl but shows a pale face, paler underparts, and less barring on the wings and tail in flight.'}}"
African green pigeon,"{'African Green-Pigeon': {'Order': 'Columbiformes', 'Family': 'Columbidae', 'Scientific Name': 'Treron calvus', 'Description': 'A plump pigeon with green wings and back, dull burgundy shoulders, and a whitish bill with a red base. It prefers forest and thicker woodland, where nomadic groups congregate in fruiting trees, especially figs. They clamber around clumsily like parrots but can remain well hidden. When disturbed, they explode from a tree and fly quickly and directly. Often detected by their amusing song, which includes whinnies, clicks, whistles, cackles, and growls. African Green-Pigeon lacks the bright yellow belly of the similar Bruce’s Green-Pigeon.'}}"
African grey flycatcher,{}
African grey hornbill,{}
African grey woodpecker,{}
African harrier-hawk,"{'African Harrier-Hawk': {'Order': 'Accipitriformes', 'Family': 'Accipitridae', 'Scientific Name': 'Polyboroides typus', 'Description': 'A large, grayish, naked-faced hawk with broad wings. The small, bare, yellow (sometimes flushed red) face, white-banded black tail, and underwing pattern distinguish it. The immature is blotchy brown with yellow-green facial skin and barred flight feathers. Harrier-hawks are specialists, foraging on eggs and nestlings, and they have double-jointed knees which allow them to access nest holes and other confined spaces. They are often seen clumsily clambering around on cliffs and trees when foraging. Although similar to chanting-goshawks, African Harrier-Hawk’s long but small angular head, broad wings, and tail pattern are diagnostic.'}}"
